"","user_id","created_at","followers_count","following_count","tweets_count","sensitive_tweets_count","retweets_average","mentions_average","sentiment_average","retweeted_sentiment_average","user_coef","poli_affil","poli_rating"
"12162",833780084486000640,2017,103,441,5294,4,3229.52397712275,1.13330400351958,0.0464857897052354,NA,0.153664370804436,"right",1.6
"12163",833913854891433984,2017,251,382,204140,0,1104.65,1.09,0.169307,NA,0.605501533563023,"left",0.961538461538462
"12164",833916976158224384,2017,2873,4843,235144,0,307.12,1.22,0.019871,-0.0163460526315789,0.355746236595211,"left",1.16666666666667
"12165",834395990023143424,2017,1552,4813,118899,1,1751.1678125,1.244375,-0.0559969375,NA,2.2236647868395,"right",0.4
"12166",834434045173981184,2017,487,2989,3006,0,189.703741152679,1.52949106841928,0.119914897202562,NA,0,"right",2
"12167",834555443947126784,2017,146,255,15236,1,854.411839592616,1.55983450031827,0.0214093889242521,NA,2.19008564008804,"right",0.833333333333333
"12168",834570728808656896,2017,3360,4793,186980,0,3897.8,0.98,-0.04224,NA,1.25560382360334,"left",0.916666666666667
"12169",835033699565486080,2017,17435,15385,28744,0,2168.1500332668,1.11976047904192,-0.00304620758483034,NA,-0.224368719222947,"left",0.8
"12170",836005667261530112,2017,74,785,9536,1,1157.26197364192,0.918997107039537,-0.0665905818064931,NA,1.66774859012962,"right",0.875
"12171",836285310543634432,2017,245,320,5709,0,2649.54,1.14,-0.097195,NA,1.19414616503559,"left",0.347826086956522
"12172",836352023046029312,2017,581,1353,16853,0,195.21,0.35,-0.173576,NA,0.112923449126407,"left",1.125
"12173",836353861711441920,2017,5853,5635,3249,1,30391.68,1.12,-0.030004,0.0150631578947368,0.636012017156889,"left",1.08333333333333
"12174",837023601530454016,2017,3795,4571,19039,0,3042.95,1.29,0.067149,NA,1.54359623032664,"left",0.8
"12175",837043591830609920,2017,1109,2409,59872,0,364.05,1.07,0.090818,-0.158381818181818,-1.35028696710328,"left",1.6
"12176",837755539811618816,2017,26,259,1619,0,649.851932895697,2.40700218818381,-0.0788776075857039,NA,0.0888339057580305,"right",NA
"12177",837894163433652224,2017,7015,410,10707,0,482.4159375,0.2815625,-0.0926454375,NA,0,"right",NA
"12178",837900250090106880,2017,650,2049,17792,0,1496.89587362992,1.24242424242424,0.0623842037395229,NA,1.35504572948032,"right",NA
"12179",838087437515575296,2017,140,46,41172,0,1562.56,1.51,-0.008689,NA,0.950221182874249,"left",0.826086956521739
"12180",838109688277401600,2017,2666,4819,11910,0,3657.82,1.17,0.025242,NA,0.260575186364463,"left",1.21052631578947
"12181",838125021574774784,2017,423,1661,37847,0,2056.97,1.04,-0.018571,-0.0714144444444444,-0.0905679415770328,"left",1.5
"12182",838233165261062144,2017,288,408,17090,1,1869.05145735876,0.56459157970493,-0.0725866858582224,NA,0,"right",NA
"12183",838358837010829312,2017,119,329,14674,0,3454.63,1.16,0.008,NA,1.52871997638397,"left",0.833333333333333
"12184",838516638450253824,2017,3166,4104,95863,0,29.8,0.98,-0.052502,NA,2.14395061270766,"left",0.5
"12185",839131677616132096,2017,45,118,561,0,324.12,0.98,-0.051393,NA,0,"left",0.777777777777778
"12186",839310063282053120,2017,8730,7646,68611,0,138.24,0.31,0.071835,NA,1.38055732078796,"left",0.684210526315789
"12187",839390695400030208,2017,366,964,5953,0,29.53,0.56,0.057985,-0.4939,0,"left",2
"12188",839839930058588160,2017,41,94,16011,0,0.01,1.09,-0.212607,NA,2.50162288519443,"left",0.965909090909091
"12189",840244319009284096,2017,6,152,5704,0,2151.32,1.49,0.027466,NA,1.21781472091574,"left",0.909090909090909
"12190",840908156716818432,2017,294,504,4809,0,2408.89750328515,5.07752956636005,0.0279408672798949,NA,1.95779182319564,"right",NA
"12191",840989434958897152,2017,265,326,53518,0,10.5,1.41,-0.010871,0.0258,-0.556199682786727,"left",0.813471502590674
"12192",842083464207724544,2017,603,1001,95391,0,2029.66,1.4,0.064888,NA,1.30198276660155,"left",0.888888888888889
"12193",842118063067676672,2017,691,637,34797,0,165.71,1.88,-0.037673,-0.072825,1.90850823833405,"left",0.625
"12194",842730694044536832,2017,211,179,62946,1,1269.5296875,1.0428125,-0.06749228125,NA,-1.05380245141498,"right",NA
"12195",843306020634025984,2017,290,96,41204,0,2543.14100126743,1.11026615969582,-0.0202210076045627,NA,1.87621716389582,"right",0.75
"12196",843445907903447040,2017,662,342,52409,0,433.390551181102,1.57874015748032,-0.0287464173228346,0.034885764294049,0,"right",NA
"12197",843556808174198784,2017,303,1367,145050,0,1048.76,1.16,-0.064347,NA,-1.30832783359954,"left",1.6
"12198",844252423363485696,2017,19849,4499,55869,94,200.58,1.16,0.11293,NA,0,"left",2
"12199",844539691949051904,2017,3116,3160,4006,0,6896.5,1.76,0.124365,0.09845,0,"left",1
"12200",844647036179927040,2017,688,1222,6181,0,2776.11,0.45,0.001073,NA,1.872602101923,"left",0.08
"12201",844902922043490304,2017,1855,2261,7464,0,4867.12055641422,1.11476043276662,-0.0111196676970634,NA,0.003583986941539,"right",1.72727272727273
"12202",844935564897878016,2017,11329,0,85814,0,2838.39,1.23,0.153578,NA,2.12258911471043,"left",0.714285714285714
"12203",845198642138902528,2017,1089,1008,10711,1,2246.12547770701,1.04012738853503,0.0222706369426752,NA,0.987482717839907,"right",NA
"12204",845341840618536960,2017,235422,998,128253,1,24.429375,0.6,0.01062396875,NA,2.48205985187913,"left",0.2
"12205",845675792763932672,2017,16,76,12835,0,32.67375,1.2778125,-0.05858359375,NA,0,"right",2
"12206",845721979974008832,2017,86,586,56452,0,1732.27,0.8,-0.028168,NA,1.84872789833569,"left",0.555555555555556
"12207",845732288029753344,2017,287,1282,50821,0,1462.42,1.19,0.035823,NA,2.35844171894708,"left",0.5
"12208",845940645072175104,2017,632,1144,82715,0,515.42,1.86,-0.041189,NA,1.48334894827474,"left",0.0625
"12209",846151662846656512,2017,2111,2746,19031,0,2548.49,1.29,0.027476,NA,1.50282545770312,"left",0.833333333333333
"12210",846424500560277504,2017,613,2083,1143,0,1813.93708920188,1.87136150234742,0.0144062910798122,NA,0.500324577038887,"right",NA
"12211",846801440706351104,2017,84207,3337,10731,0,1008.67,1.03,0.0196,NA,1.66774859012962,"left",0.75
"12212",846943716162097152,2017,785,1138,12552,99,45.44,0.06,0.041087,NA,-0.0529462798144844,"left",1.05
"12213",846989909936230400,2017,3,68,1737,0,1443.41588785047,1.61039719626168,-0.0618971962616822,NA,1.23081300383476,"left",NA
"12214",847058969826865152,2017,767,446,2450,0,341.940476190476,1.07142857142857,0.0654428571428571,0.155259090909091,-1.17123007833792,"left",1.09090909090909
"12215",847146383870246912,2017,1707,2782,84789,0,599.72,1.33,0.04943,NA,1.09161725899393,"left",0.897435897435897
"12216",847612931487416320,2017,1928,1934,49435,0,878.630625,1.233125,-0.06313015625,NA,2.23549279102481,"right",NA
"12217",847859425092280320,2017,1163,1774,75293,1,1843.89795918367,1.33450255102041,-0.0374393176020408,NA,0.219489824654814,"right",1.26666666666667
"12218",847973896393375744,2017,119,1000,1207,0,2004.22864538395,1.39430543572045,0.0306710957722174,-0.0180934272300469,-0.114319578956699,"right",1.83333333333333
"12219",848357239190679552,2017,58,360,5467,0,1114.25,1.51,0.000000999999999998606,-0.02403,-0.831608332306482,"left",1.8
"12220",848579210398408704,2017,3897,4641,116619,0,1500,1.12,-0.003357,NA,0.700454407854441,"left",1
"12221",848593301066338304,2017,12,40,4042,0,779.942609810837,0.38441808271882,-0.0260640269317089,NA,2.50162288519443,"right",1
"12222",849035059591905280,2017,573,1307,29679,0,755.05,0.93,0.025564,0.021022972972973,-0.436839161807096,"left",1.06122448979592
"12223",849113786753597440,2017,19,187,2771,0,448.863671572424,1.72966692486445,-0.087026800929512,NA,0,"right",NA
"12224",849139590434701312,2017,37,98,550,13,365.386454183267,1.01792828685259,0.00271852589641434,NA,1.78687348942459,"right",1.125
"12225",849407059376218112,2017,1800,983,21687,0,55.75,1.1,0.256532,NA,0.416937147532405,"left",1
"12226",850428106695254016,2017,369,922,6060,2,367.699653979239,1.33425605536332,0.174927820069204,0.103475949367089,-0.0612076528602557,"right",1.8
"12227",852112767268139008,2017,4312,4834,71161,0,2611.81,1.2,-0.020777,NA,1.78489087473957,"left",0.6
"12228",852219385263607808,2017,10224,9856,119486,0,101.33,1,0.109539,NA,1.53439858065348,"left",0.222222222222222
"12229",853018218503454720,2017,12395,13004,125784,0,403.404375,0.800625,-0.029054125,NA,1.32438858627941,"right",1
"12230",853447155318738944,2017,171,431,6862,0,3876.7,1.11,0.085748,NA,1.72026044966456,"left",0.666666666666667
"12231",853654222323073024,2017,30371,27072,272598,0,1112.021875,1.92125,0.05644378125,NA,1.75789716256906,"right",0.75
"12232",853794407610540032,2017,1518,2204,8846,0,6507.87,1.19,0.022866,NA,0.233331256359849,"left",1.16666666666667
"12233",853952398221393920,2017,242,815,2928,0,385.566502463054,1.08222811671088,-0.0411743842364532,NA,0,"right",2
"12234",854365810013483008,2017,5872,6073,66497,1,1123.57509505703,2.0712927756654,-0.085166381495564,NA,1.65973056806169,"right",NA
"12235",855509241662242816,2017,5,124,666,0,689.939209726444,0.849544072948328,-0.0903612462006079,NA,0,"right",NA
"12236",855614996675538944,2017,5580,5114,24513,59,445.97,0.53,-0.027074,NA,2.13657124935495,"left",0.125
"12237",855632749905891328,2017,1344,4389,78307,0,1869.29,1.38,0.026889,NA,0,"left",2
"12238",855985373964623872,2017,342,3398,78025,0,603.42,0.95,0.129858,NA,-0.423013614284051,"left",1.4
"12239",856006915633147904,2017,52966,50531,157775,0,629.64,0.84,0.001532,NA,-0.391632802644957,"left",1.83783783783784
"12240",856551428512333824,2017,16118,4,151,0,2.94444444444444,2.27777777777778,0.014825,NA,1.79594478204332,"left",0.666666666666667
"12241",856554613985746944,2017,331,1563,16424,0,501.91,1.26,0.107916,0.187063636363636,2.04113917792652,"left",0.6
"12242",856954702616969216,2017,164,1010,45935,0,969.73,1.21,-0.006456,NA,-0.383335638299691,"left",1.4
"12243",857273357863178240,2017,1657,2504,52481,12,4445.93,1.26,0.073794,NA,0.673983005835425,"left",0.961538461538462
"12244",857662493677596672,2017,100,768,54387,0,12.25,0.43,0.003335,NA,2.50162288519443,"left",0.111111111111111
"12245",857693619406467072,2017,55658,718,38162,0,271.71,0.29,0.016908,NA,2.3435533072838,"left",0.333333333333333
"12246",858156811458945024,2017,491,1741,138893,0,1465.75,1,0.077734,0.073178021978022,-0.090596873574322,"left",1.25
"12247",858219012714409984,2017,1556,4953,28758,0,575.926875,1.8221875,0.23415909375,NA,0,"right",2
"12248",858265464811782144,2017,894,925,46535,0,0.01,4.73,0.076955,NA,-0.243664566739717,"left",0.8
"12249",858331912745693184,2017,739,1097,37894,0,623.983125,1.236875,-0.08561328125,NA,0.286743521874914,"right",NA
"12250",858389053422620672,2017,62,766,4256,2,2193.83429151167,1.10923233006425,-0.0266026039905309,NA,1.27441165849528,"right",NA
"12251",858470800923471872,2017,11,189,11622,0,3114.469375,0.795,-0.101168125,NA,2.30808759035131,"left",0.333333333333333
"12252",858812613207015424,2017,7090,7560,137963,0,590.89,1.45,0.108656,-0.0363028571428571,-0.892269945354481,"left",1.42682926829268
"12253",859434763269976064,2017,941,1260,15359,0,2.77,0.22,0.222026,NA,2.49926063506677,"left",0.571428571428571
"12254",859535870193487872,2017,51,398,4952,0,446.646394756009,1.12199563000728,0.0356622723962127,NA,-0.241378331298703,"right",NA
"12255",859567263409557504,2017,8,183,428,0,4193.55339805825,0.575242718446602,-0.091295145631068,0.0164104651162791,0,"right",NA
"12256",859729270561587200,2017,133,173,5829,0,2297.34482758621,0.733716475095785,-0.0606816091954023,NA,1.87422683451404,"right",0.666666666666667
"12257",859840686186737664,2017,195,407,7440,0,1806.52,1.41,-0.033534,-0.0690041666666667,0.278239147999381,"left",1.1
"12258",859993803066716160,2017,37204,13766,338983,0,222.99,1.2,0.154357,NA,0.696078280982489,"left",0.878048780487805
"12259",860173738339389440,2017,7154,7863,83987,0,776.44,2.29,0.065825,NA,0.705541527278415,"left",0.542857142857143
"12260",860415147415830528,2017,300,794,11225,0,433.12612312812,1.51114808652246,-0.0587862229617305,NA,1.38979049177468,"right",NA
"12261",860551881013252096,2017,68,693,3149,0,839.936299615877,0.568181818181818,-0.0929820742637644,NA,-0.227629940546415,"right",1.15151515151515
"12262",860668400699396096,2017,18843,18860,44288,0,265.21,0.66,0.193781,NA,0.32428444808076,"left",1.125
"12263",860923356366766080,2017,1502,1738,18331,0,946.050241905471,0.951246743580201,0.0476702270189803,NA,0,"right",2
"12264",861048880867164160,2017,855,3542,32237,1,1093.79529872674,0.491674828599412,0.121037642833823,NA,0.667099436051849,"right",1.53333333333333
"12265",861432925967011840,2017,209,1786,22237,0,92.86,1.31,-0.024648,0.3061,0.250162288519443,"left",1
"12266",861729577818664960,2017,880,1585,56764,2,213.3603125,0.2096875,-0.0038374375,NA,1.80636990687677,"right",NA
"12267",862045674640166912,2017,42924,45487,61425,0,10.94,2.87,0.09383,NA,1.5007281127676,"left",0.333333333333333
"12268",862154960292560896,2017,421,1244,9132,0,996.95,1.99,0.260328,NA,2.28570068644441,"left",0.4
"12269",862186335225823232,2017,2128,2320,39487,0,110.48,1.72,0.124884,0.32458,2.33057174774524,"left",0.545454545454545
"12270",862386289483567104,2017,866,1426,67938,0,5237.75,1.12,0.121826,-0.00306923076923077,1.49036620936906,"left",0.647058823529412
"12271",862780810725916672,2017,3411,4602,21959,45,371.43,1.06,0.112465,NA,0.515040005775324,"left",1
"12272",863000459576881152,2017,4458,5001,631228,0,220.27,1.52,0.003611,NA,-0.164932027672455,"left",1.41772151898734
"12273",863355250455056384,2017,2200,195,35086,0,0.43,3.73,-0.111305,NA,0,"left",0.909090909090909
"12274",863647884738256896,2017,11,206,1788,0,69.48,1.5,-0.049471,NA,-0.0179199347076964,"left",1.16666666666667
"12275",863722632700600320,2017,857,1163,42518,0,3515.92,1.14,-0.037425,NA,0.61468448036206,"left",1
"12276",863874384137682944,2017,23097,23946,98672,0,0.59,1.48,0.043246,0,2.4999730730238,"left",0.428571428571428
"12277",864644267486044160,2017,268,1231,15366,317,445.05047318612,0.498422712933754,0.18316309148265,NA,-0.0777340444551942,"right",1.66666666666667
"12278",864868032321114112,2017,433,358,51275,0,692.6490625,1.1871875,-0.1130340625,NA,0.144714692476856,"right",1.92307692307692
"12279",865128386905071616,2017,45,219,5743,24,3565.34,1.11,0.025271,NA,1.66351879298074,"left",0.933333333333333
"12280",865284042996019200,2017,1502,2708,95549,0,100.026930564568,1.1635301752109,-0.0367421479558728,-0.0394762605042017,1.34702770741239,"right",NA
"12281",865892799777882112,2017,251,312,3986,0,141.7996875,2.11625,0.03815296875,NA,1.42897169021536,"right",NA
"12282",866095377828765696,2017,1759,1262,142910,0,3369.58,1.26,0.127012,NA,2.15341164110143,"left",0.7
"12283",866301789766864896,2017,213,469,6467,0,3045.14,1.77,0.066647,NA,1.27613538475833,"left",0.8
"12284",866329544885776384,2017,430,1031,59178,0,2636.95,1.22,0.036842,NA,0.305075961609077,"left",1.2
"12285",866458494752497664,2017,2322,3171,146513,0,1872.2,1.36,0.000114,-0.0732206349206349,2.44075669885965,"left",0.428571428571428
"12286",866489845098569728,2017,212,156,30849,0,2009.88,0.79,0.051331,NA,-0.79932149278312,"left",1.47252747252747
"12287",866749606754910208,2017,185,549,9040,0,232.8709375,2.08,-0.0548418125,NA,0.157919424611575,"right",1.6
"12288",866824419078848512,2017,291,218,15303,4,1657.30566993982,1.28951536268609,-0.026735508394045,NA,0.646531080191175,"right",NA
"12289",866868629018599424,2017,333,823,2384,1,867.515701668302,1.41854759568204,0.146752306182532,NA,1.89312002122822,"right",0.8
"12290",867046667786358784,2017,634,547,33216,0,1024.81872116018,0.984838497033619,0.0436045484508899,NA,-1.1764429862902,"right",1.78260869565217
"12291",867122550521831424,2017,379,658,29327,0,90.26,2.5,0.200011,NA,1.42368782084236,"left",0.866666666666667
"12292",867771225615020032,2017,237,114,17265,1,3370.00662251656,0.696532917802883,-0.0176458122321776,NA,1.66774859012962,"right",1
"12293",868251817200701440,2017,9428,10372,145532,22,159.84,1.72,0.076621,NA,0.146184252510295,"left",1.125
"12294",868492672054505472,2017,1371,4955,17334,0,312.51,1.07,0.468875,NA,0.273328014392802,"left",1.16666666666667
"12295",868520258159562752,2017,356,593,58543,0,194.87,1.88,0.025551,NA,-0.361310173705114,"left",1.4
"12296",868633245562183680,2017,112,368,9998,0,2110.87804054054,0.82027027027027,-0.00897493243243243,NA,0.839111186772947,"right",NA
"12297",868651690068656128,2017,4022,4791,105628,0,1050.4,1.19,0.154313,NA,-0.4311765888659,"left",1.14285714285714
"12298",869010527556685824,2017,9,73,4994,1,3861.97578692494,1.26311541565779,0.0973619047619048,NA,-0.031983749940204,"right",1.85714285714286
"12299",869096846861492224,2017,1132,1782,43515,0,988.964438122333,2.52098150782361,-0.0224869843527738,NA,0.357194734431488,"right",NA
"12300",869880912523251712,2017,114,0,42140,0,1795.05,1.05,0.045268,NA,2.05490451283828,"left",0.727272727272727
"12301",870453485984129024,2017,32232,8635,41834,0,18.26875,1.65125,0.19569465625,NA,1.25081144259722,"right",NA
"12302",870487687928664064,2017,40,161,7204,0,505.03,0.85,0.37957,NA,1.15459517778205,"left",0.918918918918919
"12303",870631647661756416,2017,293,922,110400,0,2577.65,1.17,0.027934,0.0534564705882353,1.76964775824813,"left",0.6
"12304",871042780360876032,2017,3173,2436,83757,0,113.68,1.48,0.118723,NA,-1.144012781073,"left",1.15384615384615
"12305",871132821695287296,2017,1076,1730,143213,0,686.39,1.43,0.057517,NA,0.556528439217264,"left",1.04705882352941
"12306",871419235599306752,2017,10,678,1606,0,1201.78,0.35,-0.089536,-0.204248,0.555916196709874,"left",1
"12307",871425976957149184,2017,12567,532,4071,0,1215.39,0.99,0.23895,NA,2.30190193192101,"left",0.4
"12308",872214721398583296,2017,917,222,33182,0,228.9496875,0.9634375,-0.041415625,NA,0.731105569173753,"right",1.57142857142857
"12309",872238508332732416,2017,11,24,8144,0,2410.57,1.04,0.017546,NA,-1.25059677244116,"left",1.64
"12310",872862918890717184,2017,3753,4349,79551,0,2137.21,1.16,0.036742,NA,2.17969030610802,"left",0.625
"12311",873145681296445440,2017,275,757,7358,0,22.56,1.03,0.110479,NA,-0.791142815815516,"left",0.947368421052632
"12312",873203195958394880,2017,2888,4820,75024,1,1234.41090555015,0.748133722817267,-0.0194402142161636,NA,1.14298286995953,"right",1.2
"12313",873284687447203840,2017,205,526,28867,0,0,1.2,-0.036436,NA,1.1126299776331,"left",0.444444444444444
"12314",873305105260400640,2017,10603,9894,13427,0,0.63,0.24,0.154132,NA,2.50162288519443,"left",0.857142857142857
"12315",873528703824912384,2017,807,1576,156554,0,1695.1,1.05,0.049484,0.0160373626373626,2.22700333452512,"left",0.333333333333333
"12316",873547291524833280,2017,25551,25732,125253,0,1730.76,0.86,-0.01503,NA,1.91434273926883,"left",0.65
"12317",874006150399877120,2017,44020,34793,165817,0,161.5,1.2,-0.013159,NA,0.568550655726007,"left",1
"12318",874102026132639744,2017,3364,4782,171701,0,811.4,0.91,-0.093137,NA,-1.46848225398812,"left",1.225
"12319",874425590400532480,2017,21,71,4381,665,144.078195488722,0.696240601503759,-0.0529733834586466,-0.00521945701357466,2.3582817198749,"right",0.375
"12320",874430708478910464,2017,141,511,10698,0,67.84625,0.20375,-0.00556671875,NA,-0.117097241434633,"right",NA
"12321",875028495344304128,2017,4860,4384,108306,0,1366.709375,0.998125,-0.0365888125,NA,-0.709973517367839,"right",1.59493670886076
"12322",875812306701041664,2017,5315,5129,38994,1,543.761641159232,0.935525887333116,-0.129065906870726,NA,-0.822379449894593,"right",1.70491803278689
"12323",876133663750082560,2017,771,3634,67040,0,1548.78130217028,1.3779632721202,0.0290341569282137,NA,0.0306886859679569,"right",NA
"12324",876887067611025408,2017,34,126,5583,0,1430.56193353474,1.11111111111111,-0.0824559583752937,NA,1.40090881570888,"right",1.07142857142857
"12325",877878979956551680,2017,2274,2581,21299,0,654.88,0.6,0.079752,NA,1.24054116713942,"left",0.9
"12326",879086253945364480,2017,3695,4995,42217,0,1698.540625,1.0590625,-0.049488625,NA,-0.0070867503829868,"right",NA
"12327",879377928253050880,2017,191,4941,98157,0,1419,1.5,-0.2202,-0.2202,1.97369294420963,"left",0.833333333333333
"12328",879487327902597120,2017,65,868,9280,0,2304.89,1.03,-0.044833,NA,0.855425072300901,"left",0.444444444444444
"12329",879494100256407552,2017,20957,23048,147017,0,98,2.66,0.291734,0.227040625,-0.978960206895792,"left",1.91891891891892
"12330",879531117811965952,2017,1466,1624,39167,1,2567.89388322521,1.20250231696015,0.00510060240963855,NA,0,"right",NA
"12331",879751811430830080,2017,5279,3777,329837,0,1245.55,1.2,0.106453,0.128951648351648,-0.0238641076979147,"left",1.02325581395349
"12332",879904553432260608,2017,5005,5136,12832,0,905.25,2.16,0.340831,NA,-1.43519364733691,"left",1.6
"12333",880417607865815040,2017,10005,9936,65233,0,10.46,1.67,0.05118,NA,0.75048686555833,"left",0.953488372093023
"12334",880562764040863744,2017,185,490,26502,0,5204.23,1.18,-0.056347,NA,2.25673751098857,"left",0.4
"12335",880918346522398720,2017,22871,1827,2692,0,56.71,0.96,0.335627,NA,2.50162288519443,"left",0.857142857142857
"12336",880947587825532928,2017,91,122,1067,0,1101.98641975309,2.67283950617284,0.0912032098765432,NA,2.32344461701819,"right",0.2
"12337",881260927961620480,2017,449,177,45789,0,1114.96774193548,0.820751579647489,-0.0367571333555038,NA,1.814902877494,"right",1
"12338",881393483151417344,2017,5778,6317,76513,0,1.34,1.29,-0.02939,NA,-0.0448641120013347,"left",1.27272727272727
"12339",882346980734902272,2017,64,72,9291,1,912.51534733441,1.01486268174475,-0.0545504038772213,NA,-0.204925198574709,"right",1.8
"12340",882714227248680960,2017,25424,24445,306123,0,1144.36302982732,1.45996860282575,-0.0732375981161695,-0.0208777777777778,1.34233423107994,"right",NA
"12341",882746427658575872,2017,5006,5240,108975,0,1171.44114862733,1.2795834648154,-0.00413139791732408,NA,1.7108800191847,"right",1.07142857142857
"12342",882776857296474112,2017,2591,4403,6734,1,2596.94,0.76,0.036253,NA,0.333549718025924,"left",1
"12343",883022613701730304,2017,8411,8199,45049,0,43.1914551879216,3.45840025698683,0.102981850305172,0.0163148979591837,1.24961678028337,"right",1.57142857142857
"12344",883382034638540800,2017,33412,643,7499,0,80.81,0.2534375,-0.0289854375,NA,-0.371255338324507,"right",NA
"12345",883407709093212160,2017,4703,5172,70771,1,882.36,0.53,0.024518,NA,2.50162288519443,"left",0.571428571428571
"12346",884425884257705984,2017,3696,120,28306,1,2125.45618153365,1.18935837245696,-0.0604597809076682,-0.0566517091959557,0.203311555074835,"right",1.82352941176471
"12347",884552033482747904,2017,3970,4764,26979,0,67.13,1.45,0.035237,-0.0517666666666667,1.73189276667307,"left",0.727272727272727
"12348",885353398190587904,2017,173,683,3013,0,11.73,1.69,0.023804,NA,1.01133101488232,"left",0.8
"12349",885516405843533824,2017,415,408,36597,2,1229.09484404838,0.777211966900064,0.0229969127943985,NA,2.16049249175883,"right",NA
"12350",885615034583441408,2017,1885,4996,8992,0,1133.66779533484,0.935665914221219,-0.0225138826185102,NA,0.81147170206307,"right",1.77272727272727
"12351",887113485686947840,2017,2625,2103,28176,0,1255.62,1.14,0.012235,NA,0.769730118521364,"left",0.9375
"12352",887388252428132352,2017,233,496,47200,39,3920.05,0.72,-0.05287,NA,0.63003835627119,"left",1.04761904761905
"12353",887853071908433920,2017,5874,1650,4588,0,958.759375,0.570625,0.08725259375,NA,2.50162288519443,"left",0.166666666666667
"12354",888068545849942016,2017,242,646,61986,0,9081.83,1.22,0.039913,NA,0.681375883126888,"left",1
"12355",888813670985105408,2017,1305,2479,4135,1,320.9,1.03438485804416,-0.0218356466876972,NA,0.440871310849509,"left",1.03030303030303
"12356",889414569126383616,2017,598,1214,187754,0,1592.57,1.26,-0.178946,NA,1.2030705478416,"left",0.941176470588235
"12357",890795286976634880,2017,189,569,5433,0,1068.29,1.37,0.068123,NA,1.81208938564981,"left",0.6
"12358",891091330566426624,2017,17985,15951,67928,0,64.48,1,0.022305,NA,2.38513169965938,"left",0.5
"12359",891361621762650112,2017,229,411,29303,0,861.63,1.06,0.132658,-0.02953,1.75121303741042,"left",0.8
"12360",891388155781402624,2017,211,378,17475,0,575.000325839036,1.26523297491039,-0.0092010101010101,NA,2.29315431142823,"right",0.7
"12361",891408952478576640,2017,35,387,12058,0,6365.51,0.93,0.013607,NA,1.25054623950474,"left",0.375
"12362",891494884451942400,2017,692,289,2531,1,1736.27692307692,1.17435897435897,0.171997435897436,NA,0,"right",2
"12363",891504513642676224,2017,88,931,1643,68,1422.57,0.87,0.121984,0.301883333333333,2.3845256437598,"left",0.5
"12364",892027079881089024,2017,292,47,30089,0,160.51,0.01,-0.174968,NA,0.879889207145418,"left",0.959677419354839
"12365",892091412740792320,2017,1375,2398,37419,0,1457.62876033058,1.04363636363636,0.0867671074380165,NA,0,"right",2
"12366",892226743381233664,2017,1084,3683,25951,0,1054.6,1.03,0.153115,NA,1.72761051578092,"left",0.666666666666667
"12367",892467658452484096,2017,51697,837,10378,1,1326.110625,0.7765625,0.08669615625,NA,0.496973782754284,"right",1.4
"12368",892879118890655744,2017,3223,4997,119690,0,655.75,1.21,0.010689,-0.0613377049180328,1.25081144259722,"left",1
"12369",893208243505438720,2017,23,102,1144,0,1446.57977736549,0.845083487940631,-0.0319785714285714,NA,1.08471704480426,"right",1.75
"12370",893362939574468608,2017,2078,4749,71975,2,1544.71949509116,1.15848527349229,-0.0165138148667602,NA,0,"right",2
"12371",894939000909312000,2017,429,846,14048,0,2258.07314814815,0.992592592592593,0.00404861111111111,NA,0.106554637256447,"right",1.875
"12372",895388295496073216,2017,1981,370,105712,1,339.7715625,0.3909375,-0.15300853125,NA,1.08354316684161,"right",NA
"12373",895492269700112384,2017,268,1156,8154,3,1333.92899968444,1.23004102240454,0.00372158409592932,-0.085601325854156,0.0192158799147225,"right",NA
"12374",895727019710791680,2017,1073,2724,2817,0,840.800362976407,1.39092558983666,0.0380305989110708,NA,2.50162288519443,"right",NA
"12375",895893854389321728,2017,1944,2739,4756,0,654.076067456046,0.528884104772156,-0.0738444922856118,NA,2.04678236061363,"right",NA
"12376",895947636217434112,2017,138,55,20406,0,277.84,0.92,-0.004852,NA,2.50162288519443,"left",0.857142857142857
"12377",896503443984072704,2017,736,2285,32596,0,387.59,0.45,-0.061328,NA,1.6638826916824,"left",0.666666666666667
"12378",896592643890794496,2017,367,434,8873,0,39.41,0.11,0.066558,0.8316,2.49928382686325,"left",0.428571428571428
"12379",896626912063217664,2017,16,298,3304,0,3203.53,1.29,0.034848,NA,-0.318158312990202,"left",1.19047619047619
"12380",897575204230225920,2017,398,388,120122,0,380.098032892615,0.992583037729765,0.0771301515640116,NA,2.47458805574348,"left",0.2
"12381",897583914214195200,2017,158,7,43586,0,142.43,1.99,-0.083209,NA,1.20170455965044,"left",0.666666666666667
"12382",897675178427265024,2017,1984,3694,11334,0,4795.28,1.19,-0.013107,NA,1.78369755554314,"left",0.6
"12383",897690704687878144,2017,2141,3238,7951,0,0.93,0.62,0.085399,NA,2.41352907399366,"left",0.5
"12384",897936099028455424,2017,618,2143,22412,0,119.87,1.03,-0.056737,NA,0,"left",2
"12385",898284042331631616,2017,485,4176,92213,0,252.96,1.39,0.093323,NA,0.809348580504081,"left",1
"12386",898467670802092032,2017,123,1948,5013,1,3080.99652777778,1.22265625,-0.01944375,NA,0.953022041482779,"right",1.4
"12387",898668561404641280,2017,4719,5181,106169,0,2268.31,1.63,-0.063028,NA,1.7989202368415,"left",0.6
